======================== Parameters: ========================  
  
     Center field: 337,00 mT  
     Sweep width: 80,00 mT  
     Mod. amplitude: 1000 uT  
     Power attenuation: 10 dB  
     Gain value: 3 * 10e2  
     Sweep time: 30 s  
     Pass number: 1  
            g-factor: 1,9081  
  Sample temperature: 0,00 °C  
 Set Sample temperature: 0,00 °C  
  
=============================================================  
1046 317,42969 16059,00000
1047 317,44922 16098,00000
1048 317,46875 16080,00000
1049 317,48828 16074,00000
1050 317,50781 16062,00000
1051 317,52734 16098,00000
1052 317,54688 16134,00000
1053 317,56641 16179,00000
1054 317,58594 16179,00000
1055 317,60547 16167,00000
1056 317,62500 16155,00000
1057 317,64453 16173,00000
1058 317,66406 16152,00000
1059 317,68359 16140,00000
1060 317,70313 16086,00000
1061 317,72266 16119,00000
1062 317,74219 16140,00000
1063 317,76172 16134,00000
1064 317,78125 16167,00000
1065 317,80078 16149,00000
1066 317,82031 16086,00000
1067 317,83984 16059,00000
1068 317,85938 16047,00000
1069 317,87891 16062,00000
1070 317,89844 16026,00000
1071 317,91797 15996,00000
1072 317,93750 16014,00000
1073 317,95703 16014,00000
1074 317,97656 16038,00000
1075 317,99609 16047,00000
1076 318,01563 16035,00000
1077 318,03516 16056,00000
1078 318,05469 16050,00000
1079 318,07422 16041,00000
1080 318,09375 16005,00000
1081 318,11328 16008,00000
1082 318,13281 15984,00000
1083 318,15234 15927,00000
1084 318,17188 15870,00000
1085 318,19141 15900,00000
1086 318,21094 15813,00000
1087 318,23047 15774,00000
1088 318,25000 15759,00000
1089 318,26953 15759,00000
1090 318,28906 15699,00000
1091 318,30859 15687,00000
1092 318,32813 15693,00000
1093 318,34766 15684,00000
1094 318,36719 15639,00000
1095 318,38672 15615,00000
1096 318,40625 15630,00000
1097 318,42578 15672,00000
1098 318,44531 15645,00000
1099 318,46484 15600,00000
1100 318,48438 15606,00000
1101 318,50391 15543,00000
1102 318,52344 15513,00000
1103 318,54297 15525,00000
1104 318,56250 15522,00000
1105 318,58203 15495,00000
1106 318,60156 15543,00000
1107 318,62109 15672,00000
1108 318,64063 15648,00000
1109 318,66016 15654,00000
1110 318,67969 15639,00000
1111 318,69922 15609,00000
1112 318,71875 15633,00000
1113 318,73828 15609,00000
1114 318,75781 15609,00000
1115 318,77734 15564,00000
1116 318,79688 15522,00000
1117 318,81641 15516,00000
1118 318,83594 15504,00000
1119 318,85547 15477,00000
1120 318,87500 15477,00000
1121 318,89453 15468,00000
1122 318,91406 15477,00000
1123 318,93359 15459,00000
1124 318,95313 15432,00000
1125 318,97266 15420,00000
1126 318,99219 15405,00000
1127 319,01172 15417,00000
1128 319,03125 15417,00000
1129 319,05078 15399,00000
1130 319,07031 15414,00000
1131 319,08984 15453,00000
1132 319,10938 15486,00000
1133 319,12891 15489,00000
1134 319,14844 15489,00000
1135 319,16797 15438,00000
1136 319,18750 15423,00000
1137 319,20703 15411,00000
1138 319,22656 15420,00000
1139 319,24609 15396,00000
1140 319,26563 15423,00000
1141 319,28516 15483,00000
1142 319,30469 15510,00000
1143 319,32422 15414,00000
1144 319,34375 15375,00000
1145 319,36328 15423,00000
1146 319,38281 15438,00000
1147 319,40234 15399,00000
1148 319,42188 15348,00000
1149 319,44141 15333,00000
1150 319,46094 15321,00000
1151 319,48047 15264,00000
1152 319,50000 15195,00000
1153 319,51953 15141,00000
1154 319,53906 15093,00000
1155 319,55859 15120,00000
1156 319,57813 15150,00000
1157 319,59766 15144,00000
1158 319,61719 15120,00000
1159 319,63672 15093,00000
1160 319,65625 15045,00000
1161 319,67578 15003,00000
1162 319,69531 14973,00000
1163 319,71484 15003,00000
1164 319,73438 15036,00000
1165 319,75391 15072,00000
1166 319,77344 15105,00000
1167 319,79297 15102,00000
1168 319,81250 15078,00000
1169 319,83203 15066,00000
1170 319,85156 15093,00000
1171 319,87109 15093,00000
1172 319,89063 15093,00000
1173 319,91016 15084,00000
1174 319,92969 15096,00000
1175 319,94922 15111,00000
1176 319,96875 15135,00000
1177 319,98828 15129,00000
1178 320,00781 15114,00000
1179 320,02734 15084,00000
1180 320,04688 15033,00000
1181 320,06641 15030,00000
1182 320,08594 15036,00000
1183 320,10547 15042,00000
1184 320,12500 15027,00000
1185 320,14453 15057,00000
1186 320,16406 15027,00000
1187 320,18359 14976,00000
1188 320,20313 14991,00000
1189 320,22266 15027,00000
1190 320,24219 15018,00000
1191 320,26172 15063,00000
1192 320,28125 15081,00000
1193 320,30078 15036,00000
1194 320,32031 14985,00000
1195 320,33984 15027,00000
1196 320,35938 15003,00000
1197 320,37891 15003,00000
1198 320,39844 14982,00000
1199 320,41797 14973,00000
1200 320,43750 14973,00000
1201 320,45703 14964,00000
1202 320,47656 14994,00000
1203 320,49609 14964,00000
1204 320,51563 14964,00000
1205 320,53516 14958,00000
1206 320,55469 14934,00000
1207 320,57422 14928,00000
1208 320,59375 14973,00000
1209 320,61328 14982,00000
1210 320,63281 15000,00000
1211 320,65234 14988,00000
1212 320,67188 15003,00000
1213 320,69141 15042,00000
1214 320,71094 15045,00000
1215 320,73047 15015,00000
1216 320,75000 14958,00000
1217 320,76953 14901,00000
1218 320,78906 14973,00000
1219 320,80859 15009,00000
1220 320,82813 15030,00000
1221 320,84766 15051,00000
1222 320,86719 15042,00000
1223 320,88672 15015,00000
1224 320,90625 15003,00000
1225 320,92578 15036,00000
1226 320,94531 15057,00000
1227 320,96484 15030,00000
1228 320,98438 15009,00000
1229 321,00391 15039,00000
1230 321,02344 14937,00000
1231 321,04297 14916,00000
1232 321,06250 14916,00000
1233 321,08203 14919,00000
1234 321,10156 14961,00000
1235 321,12109 15039,00000
1236 321,14063 15063,00000
1237 321,16016 15051,00000
1238 321,17969 15027,00000
1239 321,19922 14988,00000
1240 321,21875 14994,00000
1241 321,23828 14964,00000
1242 321,25781 14985,00000
1243 321,27734 14937,00000
1244 321,29688 14868,00000
1245 321,31641 14862,00000
1246 321,33594 14862,00000
1247 321,35547 14904,00000
1248 321,37500 14913,00000
1249 321,39453 14952,00000
1250 321,41406 14988,00000
1251 321,43359 14997,00000
1252 321,45313 15006,00000
1253 321,47266 15027,00000
1254 321,49219 15030,00000
1255 321,51172 15039,00000
1256 321,53125 15027,00000
1257 321,55078 15033,00000
1258 321,57031 15063,00000
1259 321,58984 15075,00000
1260 321,60938 15069,00000
1261 321,62891 15060,00000
1262 321,64844 15048,00000
1263 321,66797 14976,00000
1264 321,68750 14976,00000
1265 321,70703 14970,00000
1266 321,72656 14907,00000
1267 321,74609 14868,00000
1268 321,76563 14820,00000
1269 321,78516 14844,00000
1270 321,80469 14841,00000
1271 321,82422 14844,00000
1272 321,84375 14817,00000
1273 321,86328 14784,00000
1274 321,88281 14757,00000
1275 321,90234 14715,00000
1276 321,92188 14694,00000
1277 321,94141 14658,00000
1278 321,96094 14661,00000
1279 321,98047 14688,00000
1280 322,00000 14682,00000
1281 322,01953 14682,00000
1282 322,03906 14646,00000
1283 322,05859 14676,00000
1284 322,07813 14679,00000
1285 322,09766 14679,00000
1286 322,11719 14661,00000
1287 322,13672 14649,00000
1288 322,15625 14667,00000
1289 322,17578 14694,00000
1290 322,19531 14682,00000
1291 322,21484 14718,00000
1292 322,23438 14763,00000
1293 322,25391 14757,00000
1294 322,27344 14739,00000
1295 322,29297 14775,00000
1296 322,31250 14778,00000
1297 322,33203 14784,00000
1298 322,35156 14829,00000
1299 322,37109 14826,00000
1300 322,39063 14853,00000
1301 322,41016 14862,00000
1302 322,42969 14877,00000
1303 322,44922 14880,00000
1304 322,46875 14844,00000
1305 322,48828 14835,00000
1306 322,50781 14844,00000
1307 322,52734 14877,00000
1308 322,54688 14883,00000
1309 322,56641 14883,00000
1310 322,58594 14868,00000
1311 322,60547 14880,00000
1312 322,62500 14850,00000
1313 322,64453 14895,00000
1314 322,66406 14937,00000
1315 322,68359 14937,00000
1316 322,70313 14943,00000
1317 322,72266 14949,00000
1318 322,74219 15006,00000
1319 322,76172 14958,00000
1320 322,78125 14925,00000
1321 322,80078 14925,00000
1322 322,82031 14970,00000
1323 322,83984 14967,00000
1324 322,85938 14916,00000
1325 322,87891 14922,00000
1326 322,89844 14955,00000
1327 322,91797 15003,00000
1328 322,93750 14988,00000
1329 322,95703 14982,00000
1330 322,97656 14985,00000
1331 322,99609 14988,00000
1332 323,01563 14988,00000
1333 323,03516 15009,00000
1334 323,05469 15003,00000
1335 323,07422 15000,00000
1336 323,09375 14979,00000
1337 323,11328 15018,00000
1338 323,13281 15009,00000
1339 323,15234 14997,00000
1340 323,17188 14970,00000
1341 323,19141 14961,00000
1342 323,21094 14922,00000
1343 323,23047 14877,00000
1344 323,25000 14847,00000
1345 323,26953 14844,00000
1346 323,28906 14901,00000
1347 323,30859 14931,00000
1348 323,32813 14949,00000
1349 323,34766 14946,00000
1350 323,36719 14916,00000
1351 323,38672 14925,00000
1352 323,40625 14922,00000
1353 323,42578 14874,00000
1354 323,44531 14847,00000
1355 323,46484 14901,00000
1356 323,48438 14970,00000
1357 323,50391 14994,00000
1358 323,52344 15048,00000
1359 323,54297 15051,00000
1360 323,56250 14970,00000
1361 323,58203 14943,00000
1362 323,60156 14919,00000
1363 323,62109 14961,00000
1364 323,64063 15006,00000
1365 323,66016 15018,00000
1366 323,67969 15003,00000
1367 323,69922 15030,00000
1368 323,71875 15072,00000
1369 323,73828 15045,00000
1370 323,75781 15036,00000
1371 323,77734 15027,00000
1372 323,79688 15006,00000
1373 323,81641 15006,00000
1374 323,83594 14949,00000
1375 323,85547 14982,00000
1376 323,87500 14973,00000
1377 323,89453 14955,00000
1378 323,91406 14940,00000
1379 323,93359 14883,00000
1380 323,95313 14832,00000
1381 323,97266 14790,00000
1382 323,99219 14751,00000
1383 324,01172 14778,00000
1384 324,03125 14784,00000
1385 324,05078 14766,00000
1386 324,07031 14754,00000
1387 324,08984 14772,00000
1388 324,10938 14757,00000
1389 324,12891 14748,00000
1390 324,14844 14790,00000
1391 324,16797 14787,00000
1392 324,18750 14811,00000
1393 324,20703 14808,00000
1394 324,22656 14808,00000
1395 324,24609 14760,00000
1396 324,26563 14787,00000
1397 324,28516 14775,00000
1398 324,30469 14799,00000
1399 324,32422 14856,00000
1400 324,34375 14853,00000
1401 324,36328 14901,00000
1402 324,38281 14889,00000
1403 324,40234 14859,00000
1404 324,42188 14802,00000
1405 324,44141 14793,00000
1406 324,46094 14790,00000
1407 324,48047 14838,00000
1408 324,50000 14832,00000
1409 324,51953 14838,00000
1410 324,53906 14862,00000
1411 324,55859 14853,00000
1412 324,57813 14850,00000
1413 324,59766 14862,00000
1414 324,61719 14901,00000
1415 324,63672 14883,00000
1416 324,65625 14904,00000
1417 324,67578 14901,00000
1418 324,69531 14910,00000
1419 324,71484 14883,00000
1420 324,73438 14859,00000
1421 324,75391 14838,00000
1422 324,77344 14832,00000
1423 324,79297 14811,00000
1424 324,81250 14808,00000
1425 324,83203 14850,00000
1426 324,85156 14841,00000
1427 324,87109 14820,00000
1428 324,89063 14805,00000
1429 324,91016 14802,00000
1430 324,92969 14811,00000
1431 324,94922 14829,00000
1432 324,96875 14805,00000
1433 324,98828 14856,00000
1434 325,00781 14823,00000
1435 325,02734 14775,00000
1436 325,04688 14739,00000
1437 325,06641 14712,00000
1438 325,08594 14667,00000
1439 325,10547 14598,00000
1440 325,12500 14616,00000
1441 325,14453 14670,00000
1442 325,16406 14688,00000
1443 325,18359 14709,00000
1444 325,20313 14706,00000
1445 325,22266 14691,00000
1446 325,24219 14646,00000
1447 325,26172 14646,00000
1448 325,28125 14670,00000
1449 325,30078 14613,00000
1450 325,32031 14580,00000
1451 325,33984 14547,00000
1452 325,35938 14535,00000
1453 325,37891 14592,00000
1454 325,39844 14625,00000
1455 325,41797 14652,00000
1456 325,43750 14598,00000
1457 325,45703 14565,00000
1458 325,47656 14649,00000
1459 325,49609 14616,00000
1460 325,51563 14574,00000
1461 325,53516 14550,00000
1462 325,55469 14523,00000
1463 325,57422 14499,00000
1464 325,59375 14484,00000
1465 325,61328 14526,00000
1466 325,63281 14541,00000
1467 325,65234 14565,00000
1468 325,67188 14523,00000
1469 325,69141 14526,00000
1470 325,71094 14493,00000
1471 325,73047 14541,00000
1472 325,75000 14595,00000
1473 325,76953 14628,00000
1474 325,78906 14643,00000
1475 325,80859 14613,00000
1476 325,82813 14640,00000
1477 325,84766 14649,00000
1478 325,86719 14595,00000
1479 325,88672 14607,00000
1480 325,90625 14571,00000
1481 325,92578 14592,00000
1482 325,94531 14610,00000
1483 325,96484 14580,00000
1484 325,98438 14574,00000
1485 326,00391 14580,00000
1486 326,02344 14571,00000
1487 326,04297 14565,00000
1488 326,06250 14613,00000
1489 326,08203 14631,00000
1490 326,10156 14652,00000
1491 326,12109 14685,00000
1492 326,14063 14718,00000
1493 326,16016 14733,00000
1494 326,17969 14694,00000
1495 326,19922 14676,00000
1496 326,21875 14658,00000
1497 326,23828 14664,00000
1498 326,25781 14667,00000
1499 326,27734 14673,00000
1500 326,29688 14646,00000
1501 326,31641 14637,00000
1502 326,33594 14598,00000
1503 326,35547 14604,00000
1504 326,37500 14592,00000
1505 326,39453 14589,00000
1506 326,41406 14577,00000
1507 326,43359 14577,00000
1508 326,45313 14574,00000
1509 326,47266 14583,00000
1510 326,49219 14571,00000
1511 326,51172 14559,00000
1512 326,53125 14574,00000
1513 326,55078 14571,00000
1514 326,57031 14565,00000
1515 326,58984 14604,00000
1516 326,60938 14589,00000
1517 326,62891 14607,00000
1518 326,64844 14583,00000
1519 326,66797 14589,00000
1520 326,68750 14568,00000
1521 326,70703 14565,00000
1522 326,72656 14571,00000
1523 326,74609 14511,00000
1524 326,76563 14514,00000
1525 326,78516 14469,00000
1526 326,80469 14505,00000
1527 326,82422 14463,00000
1528 326,84375 14406,00000
1529 326,86328 14403,00000
1530 326,88281 14442,00000
1531 326,90234 14472,00000
1532 326,92188 14451,00000
1533 326,94141 14463,00000
1534 326,96094 14499,00000
1535 326,98047 14505,00000
1536 327,00000 14547,00000
1537 327,01953 14562,00000
1538 327,03906 14607,00000
1539 327,05859 14589,00000
1540 327,07813 14574,00000
1541 327,09766 14598,00000
1542 327,11719 14595,00000
1543 327,13672 14562,00000
1544 327,15625 14556,00000
1545 327,17578 14520,00000
1546 327,19531 14508,00000
1547 327,21484 14490,00000
1548 327,23438 14514,00000
1549 327,25391 14535,00000
1550 327,27344 14550,00000
1551 327,29297 14550,00000
1552 327,31250 14577,00000
1553 327,33203 14583,00000
1554 327,35156 14511,00000
1555 327,37109 14484,00000
1556 327,39063 14469,00000
1557 327,41016 14475,00000
1558 327,42969 14460,00000
1559 327,44922 14415,00000
1560 327,46875 14424,00000
1561 327,48828 14448,00000
1562 327,50781 14490,00000
1563 327,52734 14505,00000
1564 327,54688 14538,00000
1565 327,56641 14505,00000
1566 327,58594 14493,00000
1567 327,60547 14544,00000
1568 327,62500 14586,00000
1569 327,64453 14607,00000
1570 327,66406 14610,00000
1571 327,68359 14601,00000
1572 327,70313 14565,00000
1573 327,72266 14517,00000
1574 327,74219 14571,00000
1575 327,76172 14604,00000
1576 327,78125 14661,00000
1577 327,80078 14625,00000
1578 327,82031 14574,00000
1579 327,83984 14580,00000
1580 327,85938 14565,00000
1581 327,87891 14517,00000
1582 327,89844 14493,00000
1583 327,91797 14499,00000
1584 327,93750 14505,00000
1585 327,95703 14496,00000
1586 327,97656 14484,00000
1587 327,99609 14460,00000
1588 328,01563 14424,00000
1589 328,03516 14379,00000
1590 328,05469 14427,00000
1591 328,07422 14400,00000
1592 328,09375 14403,00000
1593 328,11328 14400,00000
1594 328,13281 14394,00000
1595 328,15234 14424,00000
1596 328,17188 14469,00000
1597 328,19141 14466,00000
1598 328,21094 14499,00000
1599 328,23047 14529,00000
1600 328,25000 14517,00000
1601 328,26953 14478,00000
1602 328,28906 14466,00000
1603 328,30859 14463,00000
1604 328,32813 14478,00000
1605 328,34766 14469,00000
1606 328,36719 14448,00000
1607 328,38672 14451,00000
1608 328,40625 14442,00000
1609 328,42578 14406,00000
1610 328,44531 14376,00000
1611 328,46484 14379,00000
1612 328,48438 14367,00000
1613 328,50391 14343,00000
1614 328,52344 14307,00000
1615 328,54297 14301,00000
1616 328,56250 14310,00000
1617 328,58203 14283,00000
1618 328,60156 14316,00000
1619 328,62109 14340,00000
1620 328,64063 14364,00000
1621 328,66016 14361,00000
1622 328,67969 14406,00000
1623 328,69922 14448,00000
1624 328,71875 14448,00000
1625 328,73828 14424,00000
1626 328,75781 14409,00000
1627 328,77734 14412,00000
1628 328,79688 14400,00000
1629 328,81641 14349,00000
1630 328,83594 14349,00000
1631 328,85547 14343,00000
1632 328,87500 14382,00000
1633 328,89453 14364,00000
1634 328,91406 14337,00000
1635 328,93359 14382,00000
1636 328,95313 14409,00000
1637 328,97266 14409,00000
1638 328,99219 14388,00000
1639 329,01172 14367,00000
1640 329,03125 14358,00000
1641 329,05078 14367,00000
1642 329,07031 14322,00000
1643 329,08984 14340,00000
1644 329,10938 14331,00000
1645 329,12891 14361,00000
1646 329,14844 14388,00000
1647 329,16797 14361,00000
1648 329,18750 14367,00000
1649 329,20703 14391,00000
1650 329,22656 14391,00000
1651 329,24609 14439,00000
1652 329,26563 14469,00000
1653 329,28516 14454,00000
1654 329,30469 14502,00000
1655 329,32422 14481,00000
1656 329,34375 14469,00000
1657 329,36328 14466,00000
1658 329,38281 14454,00000
1659 329,40234 14400,00000
1660 329,42188 14358,00000
1661 329,44141 14289,00000
1662 329,46094 14250,00000
1663 329,48047 14262,00000
1664 329,50000 14274,00000
1665 329,51953 14304,00000
1666 329,53906 14337,00000
1667 329,55859 14319,00000
1668 329,57813 14328,00000
1669 329,59766 14328,00000
1670 329,61719 14331,00000
1671 329,63672 14349,00000
1672 329,65625 14301,00000
1673 329,67578 14268,00000
1674 329,69531 14262,00000
1675 329,71484 14259,00000
1676 329,73438 14289,00000
1677 329,75391 14316,00000
1678 329,77344 14382,00000
1679 329,79297 14379,00000
1680 329,81250 14310,00000
1681 329,83203 14331,00000
1682 329,85156 14325,00000
1683 329,87109 14319,00000
1684 329,89063 14247,00000
1685 329,91016 14253,00000
1686 329,92969 14295,00000
1687 329,94922 14325,00000
1688 329,96875 14367,00000
1689 329,98828 14331,00000
1690 330,00781 14292,00000
1691 330,02734 14241,00000
1692 330,04688 14220,00000
1693 330,06641 14220,00000
1694 330,08594 14217,00000
1695 330,10547 14262,00000
1696 330,12500 14325,00000
1697 330,14453 14325,00000
1698 330,16406 14295,00000
1699 330,18359 14241,00000
1700 330,20313 14277,00000
1701 330,22266 14313,00000
1702 330,24219 14358,00000
1703 330,26172 14337,00000
1704 330,28125 14370,00000
1705 330,30078 14391,00000
1706 330,32031 14388,00000
1707 330,33984 14436,00000
1708 330,35938 14502,00000
1709 330,37891 14511,00000
1710 330,39844 14496,00000
1711 330,41797 14511,00000
1712 330,43750 14469,00000
1713 330,45703 14430,00000
1714 330,47656 14319,00000
1715 330,49609 14349,00000
1716 330,51563 14391,00000
1717 330,53516 14436,00000
1718 330,55469 14367,00000
1719 330,57422 14346,00000
1720 330,59375 14337,00000
1721 330,61328 14424,00000
1722 330,63281 14382,00000
1723 330,65234 14376,00000
1724 330,67188 14349,00000
1725 330,69141 14334,00000
1726 330,71094 14361,00000
1727 330,73047 14343,00000
1728 330,75000 14325,00000
1729 330,76953 14307,00000
1730 330,78906 14304,00000
1731 330,80859 14346,00000
1732 330,82813 14376,00000
1733 330,84766 14403,00000
1734 330,86719 14430,00000
1735 330,88672 14397,00000
1736 330,90625 14421,00000
1737 330,92578 14340,00000
1738 330,94531 14328,00000
1739 330,96484 14325,00000
1740 330,98438 14325,00000
1741 331,00391 14319,00000
1742 331,02344 14298,00000
1743 331,04297 14328,00000
1744 331,06250 14367,00000
1745 331,08203 14367,00000
1746 331,10156 14388,00000
1747 331,12109 14418,00000
1748 331,14063 14427,00000
1749 331,16016 14439,00000
1750 331,17969 14370,00000
1751 331,19922 14361,00000
1752 331,21875 14322,00000
1753 331,23828 14271,00000
1754 331,25781 14259,00000
1755 331,27734 14262,00000
1756 331,29688 14265,00000
1757 331,31641 14295,00000
1758 331,33594 14316,00000
1759 331,35547 14283,00000
1760 331,37500 14304,00000
1761 331,39453 14289,00000
1762 331,41406 14292,00000
1763 331,43359 14310,00000
1764 331,45313 14298,00000
1765 331,47266 14331,00000
1766 331,49219 14382,00000
1767 331,51172 14349,00000
1768 331,53125 14298,00000
1769 331,55078 14307,00000
1770 331,57031 14340,00000
1771 331,58984 14373,00000
1772 331,60938 14397,00000
1773 331,62891 14451,00000
1774 331,64844 14454,00000
1775 331,66797 14472,00000
1776 331,68750 14460,00000
1777 331,70703 14463,00000
1778 331,72656 14436,00000
1779 331,74609 14424,00000
1780 331,76563 14445,00000
1781 331,78516 14484,00000
1782 331,80469 14493,00000
1783 331,82422 14469,00000
1784 331,84375 14466,00000
1785 331,86328 14445,00000
1786 331,88281 14373,00000
1787 331,90234 14298,00000
1788 331,92188 14325,00000
1789 331,94141 14325,00000
1790 331,96094 14331,00000
1791 331,98047 14340,00000
1792 332,00000 14298,00000
1793 332,01953 14274,00000
1794 332,03906 14229,00000
1795 332,05859 14253,00000
1796 332,07813 14187,00000
1797 332,09766 14223,00000
1798 332,11719 14250,00000
1799 332,13672 14262,00000
1800 332,15625 14295,00000
1801 332,17578 14304,00000
1802 332,19531 14331,00000
1803 332,21484 14316,00000
1804 332,23438 14313,00000
1805 332,25391 14304,00000
1806 332,27344 14307,00000
1807 332,29297 14325,00000
1808 332,31250 14319,00000
1809 332,33203 14325,00000
1810 332,35156 14253,00000
1811 332,37109 14232,00000
1812 332,39063 14244,00000
1813 332,41016 14271,00000
1814 332,42969 14259,00000
1815 332,44922 14241,00000
1816 332,46875 14265,00000
1817 332,48828 14328,00000
1818 332,50781 14319,00000
1819 332,52734 14283,00000
1820 332,54688 14274,00000
1821 332,56641 14280,00000
1822 332,58594 14292,00000
1823 332,60547 14280,00000
1824 332,62500 14316,00000
1825 332,64453 14364,00000
1826 332,66406 14367,00000
1827 332,68359 14364,00000
1828 332,70313 14361,00000
1829 332,72266 14382,00000
1830 332,74219 14358,00000
1831 332,76172 14412,00000
1832 332,78125 14415,00000
1833 332,80078 14394,00000
1834 332,82031 14385,00000
1835 332,83984 14331,00000
1836 332,85938 14316,00000
1837 332,87891 14343,00000
1838 332,89844 14373,00000
1839 332,91797 14382,00000
1840 332,93750 14370,00000
1841 332,95703 14340,00000
1842 332,97656 14307,00000
1843 332,99609 14352,00000
1844 333,01563 14349,00000
1845 333,03516 14367,00000
1846 333,05469 14409,00000
1847 333,07422 14418,00000
1848 333,09375 14397,00000
1849 333,11328 14370,00000
1850 333,13281 14373,00000
1851 333,15234 14367,00000
1852 333,17188 14328,00000
1853 333,19141 14334,00000
1854 333,21094 14382,00000
1855 333,23047 14379,00000
1856 333,25000 14388,00000
1857 333,26953 14349,00000
1858 333,28906 14352,00000
1859 333,30859 14385,00000
1860 333,32813 14424,00000
1861 333,34766 14409,00000
1862 333,36719 14433,00000
1863 333,38672 14427,00000
1864 333,40625 14376,00000
1865 333,42578 14334,00000
1866 333,44531 14349,00000
1867 333,46484 14370,00000
1868 333,48438 14307,00000
1869 333,50391 14277,00000
1870 333,52344 14301,00000
1871 333,54297 14274,00000
1872 333,56250 14253,00000
1873 333,58203 14202,00000
1874 333,60156 14163,00000
1875 333,62109 14136,00000
1876 333,64063 14133,00000
1877 333,66016 14100,00000
1878 333,67969 14076,00000
1879 333,69922 14049,00000
1880 333,71875 14016,00000
1881 333,73828 14013,00000
1882 333,75781 14040,00000
1883 333,77734 14079,00000
1884 333,79688 14145,00000
1885 333,81641 14163,00000
1886 333,83594 14175,00000
1887 333,85547 14175,00000
1888 333,87500 14187,00000
1889 333,89453 14166,00000
1890 333,91406 14160,00000
1891 333,93359 14151,00000
1892 333,95313 14160,00000
1893 333,97266 14181,00000
1894 333,99219 14205,00000
1895 334,01172 14259,00000
1896 334,03125 14229,00000
1897 334,05078 14238,00000
1898 334,07031 14235,00000
1899 334,08984 14202,00000
1900 334,10938 14232,00000
1901 334,12891 14259,00000
1902 334,14844 14307,00000
1903 334,16797 14283,00000
1904 334,18750 14295,00000
1905 334,20703 14307,00000
1906 334,22656 14265,00000
1907 334,24609 14241,00000
1908 334,26563 14265,00000
1909 334,28516 14250,00000
1910 334,30469 14241,00000
1911 334,32422 14235,00000
1912 334,34375 14172,00000
1913 334,36328 14190,00000
1914 334,38281 14166,00000
1915 334,40234 14139,00000
1916 334,42188 14247,00000
1917 334,44141 14292,00000
1918 334,46094 14256,00000
1919 334,48047 14226,00000
1920 334,50000 14199,00000
1921 334,51953 14214,00000
1922 334,53906 14271,00000
1923 334,55859 14295,00000
1924 334,57813 14337,00000
1925 334,59766 14343,00000
1926 334,61719 14277,00000
1927 334,63672 14220,00000
1928 334,65625 14214,00000
1929 334,67578 14262,00000
1930 334,69531 14283,00000
1931 334,71484 14274,00000
1932 334,73438 14205,00000
1933 334,75391 14211,00000
1934 334,77344 14259,00000
1935 334,79297 14289,00000
1936 334,81250 14274,00000
1937 334,83203 14235,00000
1938 334,85156 14238,00000
1939 334,87109 14247,00000
1940 334,89063 14244,00000
1941 334,91016 14253,00000
1942 334,92969 14289,00000
1943 334,94922 14304,00000
1944 334,96875 14304,00000
1945 334,98828 14280,00000
1946 335,00781 14289,00000
1947 335,02734 14313,00000
1948 335,04688 14343,00000
1949 335,06641 14337,00000
1950 335,08594 14325,00000
1951 335,10547 14337,00000
1952 335,12500 14337,00000
1953 335,14453 14343,00000
1954 335,16406 14367,00000
1955 335,18359 14385,00000
1956 335,20313 14400,00000
1957 335,22266 14394,00000
1958 335,24219 14361,00000
1959 335,26172 14307,00000
1960 335,28125 14298,00000
1961 335,30078 14340,00000
1962 335,32031 14373,00000
1963 335,33984 14403,00000
1964 335,35938 14373,00000
1965 335,37891 14400,00000
1966 335,39844 14385,00000
1967 335,41797 14358,00000
1968 335,43750 14340,00000
1969 335,45703 14346,00000
1970 335,47656 14334,00000
1971 335,49609 14355,00000
1972 335,51563 14367,00000
1973 335,53516 14349,00000
1974 335,55469 14376,00000
1975 335,57422 14355,00000
1976 335,59375 14346,00000
1977 335,61328 14349,00000
1978 335,63281 14352,00000
1979 335,65234 14331,00000
1980 335,67188 14382,00000
1981 335,69141 14424,00000
1982 335,71094 14427,00000
1983 335,73047 14430,00000
1984 335,75000 14388,00000
1985 335,76953 14391,00000
1986 335,78906 14379,00000
1987 335,80859 14442,00000
1988 335,82813 14445,00000
1989 335,84766 14457,00000
1990 335,86719 14463,00000
1991 335,88672 14457,00000
1992 335,90625 14484,00000
1993 335,92578 14448,00000
1994 335,94531 14457,00000
1995 335,96484 14493,00000
1996 335,98438 14496,00000
1997 336,00391 14502,00000
1998 336,02344 14526,00000
1999 336,04297 14490,00000
2000 336,06250 14454,00000
2001 336,08203 14397,00000
2002 336,10156 14343,00000
2003 336,12109 14337,00000
2004 336,14063 14325,00000
2005 336,16016 14328,00000
2006 336,17969 14334,00000
2007 336,19922 14346,00000
2008 336,21875 14334,00000
2009 336,23828 14316,00000
2010 336,25781 14319,00000
2011 336,27734 14370,00000
2012 336,29688 14340,00000
2013 336,31641 14289,00000
2014 336,33594 14304,00000
2015 336,35547 14247,00000
2016 336,37500 14223,00000
2017 336,39453 14208,00000
2018 336,41406 14202,00000
2019 336,43359 14205,00000
2020 336,45313 14169,00000
2021 336,47266 14178,00000
2022 336,49219 14157,00000
2023 336,51172 14205,00000
2024 336,53125 14214,00000
2025 336,55078 14199,00000
2026 336,57031 14214,00000
2027 336,58984 14229,00000
2028 336,60938 14178,00000
2029 336,62891 14163,00000
2030 336,64844 14187,00000
2031 336,66797 14217,00000
2032 336,68750 14202,00000
